Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
S;SC;TUBARAO;F. G. FRATELLI COMERCIAL DE COMBUSTIVEIS LTDA; 09.517.479/0002-93;RUA GERMANO KUERTEN;220;;HUMAITA DE CIMA;88708-220;GNV;12/09/2024;4,98;;R$ / m³;BRANCA
S;SC;TUBARAO;F. G. FRATELLI COMERCIAL DE COMBUSTIVEIS LTDA; 09.517.479/0002-93;RUA GERMANO KUERTEN;220;;HUMAITA DE CIMA;88708-220;DIESEL S10;12/09/2024;6,09;;R$ / litro;BRANCA
N;AM;MANAUS;COMSERVICO LTDA; 03.552.884/0002-66;AVENIDA GRANDE CIRCULAR;101;LOTE  101-COM.ALIAN.C/DEUS;CIDADE NOVA;69099-785;DIESEL;11/09/2024;6,36;;R$ / litro;VIBRA
N;AM;MANAUS;COMSERVICO LTDA; 03.552.884/0002-66;AVENIDA GRANDE CIRCULAR;101;LOTE  101-COM.ALIAN.C/DEUS;CIDADE NOVA;69099-785;DIESEL S10;11/09/2024;6,39;;R$ / litro;VIBRA
SE;RJ;SAO GONCALO;AUTO POSTO DE COMBUSTIVEIS M C 2000 DE SANTA IZABEL LTDA; 03.741.078/0001-55;AVENIDA FRANCISCO DE AZEREDO COUTINHO;S/N;LOTE  24 A;SANTA IZABEL;24738-275;DIESEL S10;11/09/2024;7,19;;R$ / litro;VIBRA
CO;GO;AGUAS LINDAS DE GOIAS;AUTO POSTO JURACI JUNIOR LTDA - ME; 09.373.967/0001-93;QUADRA 06;S/N;LOTE  14, 15, 16;SETOR JARDIM QUERENCIA;72910-000;DIESEL S10;09/09/2024;5,89;;R$ / litro;BRANCA
CO;GO;AGUAS LINDAS DE GOIAS;AUTO POSTO JURACI JUNIOR LTDA - ME; 09.373.967/0001-93;QUADRA 06;S/N;LOTE  14, 15, 16;SETOR JARDIM QUERENCIA;72910-000;DIESEL;09/09/2024;5,79;;R$ / litro;BRANCA
SE;MG;ITAJUBA;AUTO POSTO C & J DE ITAJUBA LTDA; 10.547.450/0001-52;RUA TERTULIANO PINTO RIBEIRO;270;;VARGINHA;37501-174;DIESEL S10;11/09/2024;6,2;;R$ / litro;BRANCA
N;AC;CRUZEIRO DO SUL;MARCOS A.S. CORDEIRO; 10.562.906/0001-53;ESTRADA DA VARIANTE;S/N;KM 01;MIRITIZAL;69980-000;DIESEL;11/09/2024;7,72;;R$ / litro;ATEM' S
N;AC;CRUZEIRO DO SUL;MARCOS A.S. CORDEIRO; 10.562.906/0001-53;ESTRADA DA VARIANTE;S/N;KM 01;MIRITIZAL;69980-000;DIESEL S10;11/09/2024;7,74;;R$ / litro;ATEM' S
NE;PI;PICOS;,ANTONIO ROBERTO BATISTA; 09.483.486/0001-30;AVENIDA SENADOR HELVIDIO NUNES;4416;;JUNCA;64600-000;DIESEL;11/09/2024;5,96;;R$ / litro;BRANCA
NE;PI;PICOS;,ANTONIO ROBERTO BATISTA; 09.483.486/0001-30;AVENIDA SENADOR HELVIDIO NUNES;4416;;JUNCA;64600-000;DIESEL S10;11/09/2024;5,99;;R$ / litro;BRANCA
SE;SP;TABOAO DA SERRA;CENTRO AUTOMOTIVO BUSCA VIDA LTDA; 09.382.471/0001-86;RUA JOAO SANTUCCI;425;ANEXO X AV.FCO ETTORE P.MA;VILA SANTA LUZIA;06754-090;DIESEL S10;12/09/2024;6,29;;R$ / litro;IPIRANGA
S;PR;CASCAVEL;STOPETROLEO S.A. - COMERCIO DE DERIVADOS DE PETROLEO; 09.160.226/0036-54;AVENIDA PRESIDENTE TANCREDO NEVES;1402;;CENTRO;85804-260;DIESEL;10/09/2024;5,69;;R$ / litro;BRANCA
S;PR;CASCAVEL;STOPETROLEO S.A. - COMERCIO DE DERIVADOS DE PETROLEO; 09.160.226/0036-54;AVENIDA PRESIDENTE TANCREDO NEVES;1402;;CENTRO;85804-260;DIESEL S10;10/09/2024;5,79;;R$ / litro;BRANCA
S;PR;LONDRINA;AUTO POSTO BRASILIA DE LONDRINA LTDA - ME; 08.858.554/0001-36;AVENIDA BRASILIA;5250;;VILA YARA;86027-020;DIESEL;09/09/2024;6,09;;R$ / litro;IPIRANGA
S;PR;LONDRINA;AUTO POSTO BRASILIA DE LONDRINA LTDA - ME; 08.858.554/0001-36;AVENIDA BRASILIA;5250;;VILA YARA;86027-020;DIESEL S10;09/09/2024;6,19;;R$ / litro;IPIRANGA
SE;SP;ITANHAEM;ECOPOSTO AVATARES LTDA.; 10.555.297/0001-05;AVENIDA GONCALO MONTEIRO;1285;;ESTANCIA BALNEARIO DE ITANHAEM;11740-000;DIESEL;09/09/2024;5,99;;R$ / litro;VIBRA
S;SC;CACADOR;STANG & STANG LTDA; 08.033.253/0015-79;RUA DOMINGOS SORGATTO;560;;SORGATTO;89500-001;DIESEL S10;11/09/2024;5,99;;R$ / litro;STANG
SE;MG;FORMIGA;POSTO SAO RAFAEL LTDA; 10.173.379/0001-95;AVENIDA PAULO LINS;133;;CENTRO;35570-000;DIESEL S10;11/09/2024;5,99;;R$ / litro;TOTALENERGIES
S;PR;TOLEDO;POSTO ROTA 21 LTDA.; 09.455.172/0001-24;RUA BARAO DO RIO BRANCO;3233;;VILA INDUSTRIAL;85905-040;DIESEL S10;09/09/2024;6,09;;R$ / litro;BRANCA
SE;MG;POCOS DE CALDAS;POSTO ACACIAS LTDA; 09.128.405/0001-84;AVENIDA SANTO ANTONIO;310;;JARDIM CASCATINHA;37701-036;GNV;09/09/2024;5,19;;R$ / m³;VIBRA
SE;MG;POCOS DE CALDAS;POSTO ACACIAS LTDA; 09.128.405/0001-84;AVENIDA SANTO ANTONIO;310;;JARDIM CASCATINHA;37701-036;DIESEL S10;09/09/2024;6,49;;R$ / litro;VIBRA
SE;SP;ITAPETININGA;AUTO POSTO MIQUIRA III LTDA; 10.584.778/0001-49;AVENIDA 5 DE NOVEMBRO;900;;VILA RUBENS;18207-320;DIESEL S10;11/09/2024;6,49;;R$ / litro;RAIZEN
N;PA;MARABA;ARAUJO COMERCIO DE COMBUSTIVEIS LTDA; 10.456.740/0001-90;AVENIDA SAO FRANCISCO;2668;;CIDADE NOVA;68501-690;DIESEL S10;10/09/2024;6,19;;R$ / litro;BRANCA
S;SC;CRICIUMA;POSTO CIDADE CRICIUMA - COMERCIO DE COMBUSTIVEIS LTDA; 10.583.494/0001-38;AVENIDA CENTENARIO;1070;;PINHEIRINHO;88804-000;DIESEL S10;09/09/2024;6,69;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO MARIO WERNECK LIMITADA; 03.665.115/0001-93;AVENIDA CRISTIANO MACHADO;9292;;MINASLANDIA;31812-112;DIESEL;10/09/2024;5,69;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;POSTO MARIO WERNECK LIMITADA; 03.665.115/0001-93;AVENIDA CRISTIANO MACHADO;9292;;MINASLANDIA;31812-112;DIESEL S10;10/09/2024;5,79;;R$ / litro;IPIRANGA
NE;BA;IPIRA;AUTO POSTO SAO JOAO LTDA; 13.625.629/0001-79;RODOVIA BA 052;S/N;KM 85;CENTRO;44600-000;DIESEL;12/09/2024;6,69;;R$ / litro;VIBRA
NE;BA;IPIRA;AUTO POSTO SAO JOAO LTDA; 13.625.629/0001-79;RODOVIA BA 052;S/N;KM 85;CENTRO;44600-000;DIESEL S10;12/09/2024;6,74;;R$ / litro;VIBRA
N;AM;PARINTINS;CACAPAVA COMERCIO DE PETROLEO LTDA; 07.498.919/0002-87;AVENIDA NACOES UNIDAS;3303;;SAO BENEDITO;69151-060;DIESEL S10;12/09/2024;7,39;;R$ / litro;IPIRANGA
SE;SP;BARUERI;BETHA SERVICOS AUTOMOTIVOS LTDA.; 04.718.285/0001-51;AVENIDA ANAPOLIS;204;;BETHAVILLE I;06404-250;DIESEL;12/09/2024;5,59;;R$ / litro;VIBRA
SE;SP;BARUERI;BETHA SERVICOS AUTOMOTIVOS LTDA.; 04.718.285/0001-51;AVENIDA ANAPOLIS;204;;BETHAVILLE I;06404-250;DIESEL S10;12/09/2024;6,89;;R$ / litro;VIBRA
CO;MT;VARZEA GRANDE;INOVAR COMERCIO DE COMBUSTIVEL LTDA; 10.587.334/0001-67;RODOVIA MARIO ANDREAZZA;211;;GUARITA;78110-002;DIESEL;12/09/2024;5,63;;R$ / litro;BRANCA
CO;MT;VARZEA GRANDE;INOVAR COMERCIO DE COMBUSTIVEL LTDA; 10.587.334/0001-67;RODOVIA MARIO ANDREAZZA;211;;GUARITA;78110-002;DIESEL S10;12/09/2024;5,73;;R$ / litro;BRANCA
NE;BA;BARREIRAS;AUTO POSTO CENTER LTDA; 08.113.064/0002-91;AVENIDA CLERISTON ANDRADE;1007;;CENTRO;47800-193;DIESEL;12/09/2024;6,29;;R$ / litro;VIBRA
NE;BA;BARREIRAS;AUTO POSTO CENTER LTDA; 08.113.064/0002-91;AVENIDA CLERISTON ANDRADE;1007;;CENTRO;47800-193;DIESEL S10;12/09/2024;6,39;;R$ / litro;VIBRA
SE;SP;SAO BERNARDO DO CAMPO;MEGA POSTO ASSUNCAO LTDA; 09.437.341/0001-01;AVENIDA CAPITAO CASA;1701;ANEXO 1703;DOS CASA;09812-000;DIESEL;09/09/2024;5,94;;R$ / litro;VIBRA
SE;SP;SAO BERNARDO DO CAMPO;MEGA POSTO ASSUNCAO LTDA; 09.437.341/0001-01;AVENIDA CAPITAO CASA;1701;ANEXO 1703;DOS CASA;09812-000;DIESEL S10;09/09/2024;5,97;;R$ / litro;VIBRA
SE;SP;UBATUBA;AUTO POSTO OCEANO LTDA; 10.599.431/0001-70;RUA DONA MARIA ALVES;604;;CENTRO;11680-000;DIESEL S10;10/09/2024;5,87;;R$ / litro;BRANCA
SE;SP;SALTO;AUTO POSTO PEROLA DE SALTO LTDA; 10.698.591/0001-76;RUA MARECHAL DEODORO;1168;;VILA NOVA;13322-030;DIESEL;11/09/2024;5,69;;R$ / litro;BRANCA
SE;SP;SALTO;AUTO POSTO PEROLA DE SALTO LTDA; 10.698.591/0001-76;RUA MARECHAL DEODORO;1168;;VILA NOVA;13322-030;DIESEL S10;11/09/2024;5,89;;R$ / litro;BRANCA
SE;MG;IPATINGA;POSTO ML 300 LTDA; 10.418.777/0001-24;AVENIDA MONTEIRO LOBATO;300;;CIDADE NOBRE;35162-394;DIESEL;10/09/2024;5,64;;R$ / litro;BRANCA
SE;MG;IPATINGA;POSTO ML 300 LTDA; 10.418.777/0001-24;AVENIDA MONTEIRO LOBATO;300;;CIDADE NOBRE;35162-394;DIESEL S10;10/09/2024;5,74;;R$ / litro;BRANCA
S;RS;CRUZ ALTA;ABASTECEDORA DE COMBUSTÍVEIS DJ LTDA.; 10.384.200/0003-00;AVENIDA SATURNINO DE BRITO;1177;;VILA CONCEICAO;98040-070;DIESEL;11/09/2024;6,19;;R$ / litro;IPIRANGA
S;RS;CRUZ ALTA;ABASTECEDORA DE COMBUSTÍVEIS DJ LTDA.; 10.384.200/0003-00;AVENIDA SATURNINO DE BRITO;1177;;VILA CONCEICAO;98040-070;DIESEL S10;11/09/2024;6,29;;R$ / litro;IPIRANGA
SE;SP;RIBEIRAO PRETO;AUTO CENTER VITORELLI & VITORELLI LTDA; 10.705.254/0001-69;RUA DUQUE DE CAXIAS;895;;CENTRO;14015-020;DIESEL S10;09/09/2024;5,56;;R$ / litro;BRANCA
S;RS;CRUZ ALTA;ABASTECEDORA DE COMBUSTÍVEIS DJ LTDA.; 10.384.200/0001-49;RUA VOLUNTARIOS DA PATRIA;1007;;CENTRO;98025-770;DIESEL;11/09/2024;6,19;;R$ / litro;IPIRANGA
S;RS;CRUZ ALTA;ABASTECEDORA DE COMBUSTÍVEIS DJ LTDA.; 10.384.200/0001-49;RUA VOLUNTARIOS DA PATRIA;1007;;CENTRO;98025-770;DIESEL S10;11/09/2024;6,29;;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO DO TRABALHO S/A; 03.139.910/0015-43;ESTRADA DO PONTAL;459;;RECREIO DOS BANDEIRANTES;22790-877;GNV;10/09/2024;4,79;;R$ / m³;BRANCA
SE;RJ;RIO DE JANEIRO;AUTO POSTO DO TRABALHO S/A; 03.139.910/0015-43;ESTRADA DO PONTAL;459;;RECREIO DOS BANDEIRANTES;22790-877;DIESEL S10;10/09/2024;5,99;;R$ / litro;BRANCA
N;AM;MANAUS;V K COMERCIO DE DERIVADOS DE PETROLEO LTDA; 10.264.755/0001-57;RUA DONA MIMI;555;;MORRO DA LIBERDADE;69074-760;DIESEL S10;09/09/2024;6,39;;R$ / litro;IPIRANGA
SE;SP;INDAIATUBA;AUTO POSTO JARDIM COLONIAL LTDA; 10.549.635/0001-04;AVENIDA MANOEL RUZ PERES;2550;;JARDIM HUBERT;13345-812;DIESEL S10;11/09/2024;5,99;;R$ / litro;RAIZEN
NE;PI;PARNAIBA;POSTO PIAUI LTDA; 08.140.538/0001-03;AVENIDA DR JOAO SILVA FILHO;3620;A;PIAUI;64210-140;DIESEL;11/09/2024;5,82;;R$ / litro;SP
NE;PI;PARNAIBA;POSTO PIAUI LTDA; 08.140.538/0001-03;AVENIDA DR JOAO SILVA FILHO;3620;A;PIAUI;64210-140;DIESEL S10;11/09/2024;5,94;;R$ / litro;SP
CO;GO;AGUAS LINDAS DE GOIAS;AUTO POSTO J.J JUNIOR LTDA; 10.515.562/0001-21;AVENIDA AVENIDA JK;S/N;QUADRA45                  LOTE  06,07,08 E 09;SETOR JARDIM BRASILIA;72910-001;DIESEL;09/09/2024;5,76;;R$ / litro;BRANCA
CO;GO;AGUAS LINDAS DE GOIAS;AUTO POSTO J.J JUNIOR LTDA; 10.515.562/0001-21;AVENIDA AVENIDA JK;S/N;QUADRA45                  LOTE  06,07,08 E 09;SETOR JARDIM BRASILIA;72910-001;DIESEL S10;09/09/2024;5,87;;R$ / litro;BRANCA
S;SC;BLUMENAU;POSTO DALCASTAGNE LTDA; 03.124.364/0002-52;RUA PROFESSOR JACOB INEICHEN;987;;ITOUPAVAZINHA;89066-600;DIESEL S10;09/09/2024;6,29;;R$ / litro;VIBRA
S;SC;TUBARAO;REDE FURNAS COMERCIO DE COMBUSTIVEIS LTDA; 01.387.686/0010-79;AVENIDA PATRICIO LIMA;90;;HUMAITA;88704-410;GNV;12/09/2024;4,99;;R$ / m³;IPIRANGA
S;SC;TUBARAO;REDE FURNAS COMERCIO DE COMBUSTIVEIS LTDA; 01.387.686/0010-79;AVENIDA PATRICIO LIMA;90;;HUMAITA;88704-410;DIESEL;12/09/2024;5,79;;R$ / litro;IPIRANGA
S;SC;TUBARAO;REDE FURNAS COMERCIO DE COMBUSTIVEIS LTDA; 01.387.686/0010-79;AVENIDA PATRICIO LIMA;90;;HUMAITA;88704-410;DIESEL S10;12/09/2024;5,99;;R$ / litro;IPIRANGA
SE;SP;ITATIBA;CALOPSYTA COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA; 10.785.683/0001-93;AVENIDA MARECHAL CASTELO BRANCO;760;;JARDIM DA LUZ;13255-350;DIESEL;09/09/2024;5,57;;R$ / litro;VIBRA
SE;SP;ITATIBA;CALOPSYTA COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA; 10.785.683/0001-93;AVENIDA MARECHAL CASTELO BRANCO;760;;JARDIM DA LUZ;13255-350;DIESEL S10;09/09/2024;5,59;;R$ / litro;VIBRA
SE;MG;JUIZ DE FORA;PAPAGAIO COMÉRCIO E DERIVADOS DE PETRÓLEO LTDA; 10.515.414/0001-07;RUA DOUTOR  JOSE EUTROPIO;281;;SANTA TEREZINHA;36045-480;DIESEL S10;10/09/2024;6,55;;R$ / litro;VIBRA
SE;SP;SAO JOSE DOS CAMPOS;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0031-56;AVENIDA FEIRA DE SANTANA;10;;JARDIM VALE DO SOL;12238-000;DIESEL;09/09/2024;5,49;;R$ / litro;BRANCA
SE;SP;SAO JOSE DOS CAMPOS;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0031-56;AVENIDA FEIRA DE SANTANA;10;;JARDIM VALE DO SOL;12238-000;DIESEL S10;09/09/2024;5,59;;R$ / litro;BRANCA
NE;MA;SAO LUIS;DIMENSÃO DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA; 10.372.959/0001-01;RESIDENCIAL  ARARAS RUA 007 QUADRA I AREA REMANESCENTE;0,041666667;;COHAMA;65062-708;DIESEL;11/09/2024;5,85;;R$ / litro;VIBRA
NE;MA;SAO LUIS;DIMENSÃO DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA; 10.372.959/0001-01;RESIDENCIAL  ARARAS RUA 007 QUADRA I AREA REMANESCENTE;0,041666667;;COHAMA;65062-708;DIESEL S10;11/09/2024;5,99;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO LIRITAPURA LTDA; 07.441.746/0001-80;RUA MELO FREIRE;1232;;TATUAPE;03314-030;DIESEL S10;10/09/2024;6,79;;R$ / litro;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO KIKA LTDA; 09.610.316/0001-70;ESTRADA ALBERTO HINOTO;1354;;VILA ZEFERINA;08576-015;DIESEL S10;10/09/2024;5,99;;R$ / litro;IPIRANGA
NE;PE;PETROLINA;J. BEZERRA COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA - EPP; 10.817.590/0001-01;AVENIDA PRESIDENTE TANCREDO NEVES;161;;VILA MOCO;56306-410;DIESEL S10;11/09/2024;6,29;;R$ / litro;BRANCA
S;PR;CASCAVEL;M.N.M. COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA; 09.020.402/0001-22;RODOVIA BR 277;S/N;KM    582,4 - L E;AUTODROMO;85803-650;DIESEL;10/09/2024;5,74;;R$ / litro;IPIRANGA
S;PR;CASCAVEL;M.N.M. COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA; 09.020.402/0001-22;RODOVIA BR 277;S/N;KM    582,4 - L E;AUTODROMO;85803-650;DIESEL S10;10/09/2024;5,89;;R$ / litro;IPIRANGA
NE;PI;PARNAIBA;BARBARA NUNES BARBOSA SANTOS LTDA; 02.705.744/0002-18;RUA TABAJARA;551;;SAO FRANCISCO;64215-210;DIESEL S10;11/09/2024;6,39;;R$ / litro;ALE
CO;GO;ITUMBIARA;R.B. COMBUSTIVEIS LTDA; 03.087.362/0002-30;AVENIDA SANTOS DUMONT;9;A;SANTOS DUMONT;75503-050;DIESEL S10;13/09/2024;5,89;;R$ / litro;BRANCA
SE;SP;ITAPOLIS;COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS; 45.236.791/0088-42;AVENIDA CARLOS ADOLFSON;2070;;CENTRO;14900-000;DIESEL S10;12/09/2024;5,99;;R$ / litro;IPIRANGA
S;RS;BENTO GONCALVES;ABASTECEDORA CAVALLERI LTDA; 01.867.395/0002-78;RODOVIA RST 470;S/N;KM 213;SAO VENDELINO;95700-000;DIESEL;09/09/2024;5,89;;R$ / litro;IPIRANGA
S;RS;BENTO GONCALVES;ABASTECEDORA CAVALLERI LTDA; 01.867.395/0002-78;RODOVIA RST 470;S/N;KM 213;SAO VENDELINO;95700-000;DIESEL S10;09/09/2024;5,99;;R$ / litro;IPIRANGA
SE;SP;PARAGUACU PAULISTA;CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA; 01.077.010/0004-30;RUA ENGENHEIRO LOSCHI;25;;VILA AFFINE;19700-000;DIESEL S10;11/09/2024;5,79;;R$ / litro;BRANCA
S;RS;PORTO ALEGRE;AUTO POSTO BOA VIAGEM LTDA; 02.463.295/0003-20;AVENIDA A.J. RENNER;2255;;HUMAITA;90250-000;DIESEL;10/09/2024;6,35;;R$ / litro;BRANCA
S;RS;PORTO ALEGRE;AUTO POSTO BOA VIAGEM LTDA; 02.463.295/0003-20;AVENIDA A.J. RENNER;2255;;HUMAITA;90250-000;DIESEL S10;10/09/2024;6,45;;R$ / litro;BRANCA
S;PR;FOZ DO IGUACU;ROCABALEZ COMERCIO DE COMBUSTIVEIS - EIRELI; 10.602.930/0001-79;AVENIDA PARANA;882;;MARACANA;85852-000;DIESEL S10;12/09/2024;6,29;;R$ / litro;IPIRANGA
NE;PB;SOUSA;I. E. COMERCIO DE DERIVADOS DE PETROLEO LIMITADA; 10.254.592/0001-21;RUA JOAO BOSCO MARQUES DE SOUSA;556;;GATO PRETO;58802-340;DIESEL S10;09/09/2024;6,09;;R$ / litro;BRANCA
S;PR;MARINGA;AUTO POSTO KAKOGAWA LTDA.; 09.470.123/0001-60;AVENIDA AMERICO BELAY;1676;;JARDIM IMPERIAL;87025-210;DIESEL;10/09/2024;5,89;;R$ / litro;VIBRA
CO;GO;GOIATUBA;AUTO POSTO SCAPIM LTDA. - ME; 10.482.745/0001-98;RUA MINAS GERAIS;549;;CENTRO;75600-000;DIESEL S10;12/09/2024;6,1;;R$ / litro;BRANCA
SE;RJ;DUQUE DE CAXIAS;POSTO DE GASOLINA CAPINHA DA SERRA LTDA; 09.205.713/0001-66;RODOVIA WASHINGTON LUIZ;S/N;KM.102,2    LOTE 1        QUADRA B;VILA BEIRA SERRA;25251-745;DIESEL;10/09/2024;5,99;;R$ / litro;VIBRA
SE;RJ;DUQUE DE CAXIAS;POSTO DE GASOLINA CAPINHA DA SERRA LTDA; 09.205.713/0001-66;RODOVIA WASHINGTON LUIZ;S/N;KM.102,2    LOTE 1        QUADRA B;VILA BEIRA SERRA;25251-745;DIESEL S10;10/09/2024;6,07;;R$ / litro;VIBRA
NE;CE;QUIXADA;JOAO PAULO DE MENEZES FURTADO; 07.148.072/0001-20;AVENIDA PRESIDENTE VARGAS;360;;PUTIU;63900-000;DIESEL S10;09/09/2024;5,59;;R$ / litro;ALE
N;PA;SANTAREM;TERRA COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA -ME; 10.453.809/0001-22;TRAVESSA SETE DE SETEMBRO;1040;;APARECIDA;68040-080;DIESEL;11/09/2024;6,35;;R$ / litro;SABBÁ
N;AM;PARINTINS;NATAL M DE OLIVEIRA LTDA; 09.576.343/0001-73;RUA DOMINGOS PRESTES;174;B;CONJUNTO VITÓRIA RÉGIA;69151-970;DIESEL S10;12/09/2024;7,39;;R$ / litro;EQUADOR
SE;SP;SAO BERNARDO DO CAMPO;AUTO POSTO CRIARTE LTDA; 09.459.292/0001-08;AVENIDA CAPITAO CASA;1023;;DOS CASA;09812-000;DIESEL S10;09/09/2024;5,99;;R$ / litro;IPIRANGA
CO;MT;VARZEA GRANDE;AUTO POSTO SANTOS DUMONT EIRELI; 07.634.857/0001-02;AVENIDA JOSE PONCE DE ARRUDA;675;;AEROPORTO;78110-798;GNV;12/09/2024;3,54;;R$ / m³;BRANCA
S;RS;GRAMADO;SIM REDE DE POSTOS LTDA; 07.473.735/0029-82;RUA JOAO PETRY;45;;CENTRO;95670-000;DIESEL S10;11/09/2024;6,49;;R$ / litro;BRANCA
N;AM;MANAUS;IGAPO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 10.897.820/0001-81;AVENIDA MARGARITA;1147;CJ RES. NOVA CIDADE;NOVA CIDADE;69097-305;DIESEL;11/09/2024;6,39;;R$ / litro;ATEM' S
N;AM;MANAUS;IGAPO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 10.897.820/0001-81;AVENIDA MARGARITA;1147;CJ RES. NOVA CIDADE;NOVA CIDADE;69097-305;DIESEL S10;11/09/2024;6,39;;R$ / litro;ATEM' S
S;RS;NOVO HAMBURGO;SDDA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 10.518.532/0001-79;AVENIDA PEDRO ADAMS FILHO;2408;;INDUSTRIAL;93320-544;DIESEL;09/09/2024;5,57;;R$ / litro;BRANCA
S;RS;NOVO HAMBURGO;SDDA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 10.518.532/0001-79;AVENIDA PEDRO ADAMS FILHO;2408;;INDUSTRIAL;93320-544;DIESEL S10;09/09/2024;5,67;;R$ / litro;BRANCA
S;SC;JOINVILLE;AUTO POSTO ESTRELA PRATEADA COMERCIO DE COMBUSTIVEIS LTDA; 07.346.722/0001-41;RUA PETROPOLIS;772;A;PETROPOLIS;89208-301;DIESEL S10;09/09/2024;5,89;;R$ / litro;ALE
SE;SP;SAO JOSE DOS CAMPOS;CASSIANO COMERCIO DE COMBUSTIVEIS E CONVENIENCIAS LTDA; 03.052.091/0001-05;AVENIDA CASSIANO RICARDO;379;;PARQUE RESIDENCIAL AQUARIUS;12246-020;DIESEL S10;09/09/2024;5,99;;R$ / litro;IPIRANGA
SE;SP;POA;AUTO POSTO POA FUEL LTDA; 10.755.789/0001-44;AVENIDA ADHEMAR DE BARROS;660;;VILA ANCHIETA;08552-350;DIESEL S10;09/09/2024;5,87;;R$ / litro;IPIRANGA
S;PR;APUCARANA;BRZ SUL COMERCIO DE COMBUSTIVEIS LTDA; 10.601.388/0001-30;AVENIDA PARANA;196;;VILA CASSALA;86804-340;DIESEL;12/09/2024;6,29;;R$ / litro;IPIRANGA
S;PR;APUCARANA;BRZ SUL COMERCIO DE COMBUSTIVEIS LTDA; 10.601.388/0001-30;AVENIDA PARANA;196;;VILA CASSALA;86804-340;DIESEL S10;12/09/2024;6,39;;R$ / litro;IPIRANGA
SE;SP;JOSE BONIFACIO;AUTO POSTO TAKÁO LTDA.; 10.859.301/0001-29;RODOVIA BR 153;S/N;KM 99;ZONA RURAL;15200-000;DIESEL;12/09/2024;5,59;;R$ / litro;BRANCA
SE;SP;JOSE BONIFACIO;AUTO POSTO TAKÁO LTDA.; 10.859.301/0001-29;RODOVIA BR 153;S/N;KM 99;ZONA RURAL;15200-000;DIESEL S10;12/09/2024;5,69;;R$ / litro;BRANCA
SE;RJ;DUQUE DE CAXIAS;POSTO DE ABASTECIMENTO TORCEDOR LTDA; 10.796.754/0001-53;RODOVIA WASHINGTON LUIZ;S/N;QUADRA 33 LOTE 01;NOSSA SENHORA DO PILAR;25230-005;DIESEL;10/09/2024;6,19;;R$ / litro;RAIZEN
SE;RJ;DUQUE DE CAXIAS;POSTO DE ABASTECIMENTO TORCEDOR LTDA; 10.796.754/0001-53;RODOVIA WASHINGTON LUIZ;S/N;QUADRA 33 LOTE 01;NOSSA SENHORA DO PILAR;25230-005;DIESEL S10;10/09/2024;6,29;;R$ / litro;RAIZEN
CO;MT;SINOP;AUTO POSTO LOZZI LTDA; 10.476.369/0001-29;RODOVIA BR 163 KM 828;S/N;;SAO CRISTOVAO;78550-001;DIESEL;10/09/2024;5,89;;R$ / litro;BRANCA
CO;MT;SINOP;AUTO POSTO LOZZI LTDA; 10.476.369/0001-29;RODOVIA BR 163 KM 828;S/N;;SAO CRISTOVAO;78550-001;DIESEL S10;10/09/2024;5,99;;R$ / litro;BRANCA
S;PR;LONDRINA;FOKUSS COMÉRCIO DE COMBUSTÍVEIS LTDA.; 09.625.611/0001-08;AVENIDA TIRADENTES;6350;;JARDIM ROSICLER;86072-360;DIESEL;10/09/2024;6,29;;R$ / litro;VIBRA
S;PR;LONDRINA;FOKUSS COMÉRCIO DE COMBUSTÍVEIS LTDA.; 09.625.611/0001-08;AVENIDA TIRADENTES;6350;;JARDIM ROSICLER;86072-360;DIESEL S10;10/09/2024;6,39;;R$ / litro;VIBRA
