Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
S;RS;SANTANA DO LIVRAMENTO;SIM REDE DE POSTOS LTDA; 07.473.735/0168-51;AVENIDA PRESIDENTE JOAO BELCHIOR GOULART;1835;;FLUMINENSE;97574-781;GASOLINA;09/09/2024;6,66;;R$ / litro;BRANCA
S;RS;SANTANA DO LIVRAMENTO;SIM REDE DE POSTOS LTDA; 07.473.735/0168-51;AVENIDA PRESIDENTE JOAO BELCHIOR GOULART;1835;;FLUMINENSE;97574-781;GASOLINA ADITIVADA;09/09/2024;6,86;;R$ / litro;BRANCA
NE;CE;ICO;FRANCISCO CHARLES LIMA NERI; 05.368.755/0004-00;RUA PREFEITO ANISIO PEQUENO SAMPAIO;420/A;;CENTRO;63430-000;GASOLINA;12/09/2024;6,28;;R$ / litro;BRANCA
SE;MG;LAVRAS;DISTRIBUIDORA AFM LTDA; 37.326.646/0001-73;AVENIDA DOUTOR FRANCISCO MARTINS DE ANDRADE;15;;OURO PRETO;37207-599;GASOLINA;12/09/2024;5,94;;R$ / litro;BRANCA
SE;MG;LAVRAS;DISTRIBUIDORA AFM LTDA; 37.326.646/0001-73;AVENIDA DOUTOR FRANCISCO MARTINS DE ANDRADE;15;;OURO PRETO;37207-599;GASOLINA ADITIVADA;12/09/2024;5,99;;R$ / litro;BRANCA
SE;MG;LAVRAS;DISTRIBUIDORA AFM LTDA; 37.326.646/0001-73;AVENIDA DOUTOR FRANCISCO MARTINS DE ANDRADE;15;;OURO PRETO;37207-599;ETANOL;12/09/2024;3,99;;R$ / litro;BRANCA
NE;SE;ITABAIANA;AUTO POSTO MATRIZ LTDA; 39.678.942/0001-69;AVENIDA ENGENHEIRO CARLOS REIS;2;;ROTARY CLUB DE ITABAIANA;49506-000;GASOLINA;09/09/2024;6,25;;R$ / litro;BRANCA
NE;SE;ITABAIANA;AUTO POSTO MATRIZ LTDA; 39.678.942/0001-69;AVENIDA ENGENHEIRO CARLOS REIS;2;;ROTARY CLUB DE ITABAIANA;49506-000;GASOLINA ADITIVADA;09/09/2024;6,25;;R$ / litro;BRANCA
SE;SP;MONTE ALTO;MG MONTE ALTO AUTO POSTO LTDA; 30.430.181/0001-57;RUA ENGENHEIRO WILLIAN CESTARIA;1011;LOTE  1617 E 18;JARDIM ACAPULCO;15910-000;GASOLINA;12/09/2024;5,89;;R$ / litro;BRANCA
SE;SP;MONTE ALTO;MG MONTE ALTO AUTO POSTO LTDA; 30.430.181/0001-57;RUA ENGENHEIRO WILLIAN CESTARIA;1011;LOTE  1617 E 18;JARDIM ACAPULCO;15910-000;ETANOL;12/09/2024;3,85;;R$ / litro;BRANCA
SE;MG;JUIZ DE FORA;POSTO BURNIER LTDA; 07.131.396/0001-55;RUA HENRIQUE BURNIER;560;;MARIANO PROCOPIO;36080-150;GASOLINA;10/09/2024;6,29;;R$ / litro;IPIRANGA
SE;MG;JUIZ DE FORA;POSTO BURNIER LTDA; 07.131.396/0001-55;RUA HENRIQUE BURNIER;560;;MARIANO PROCOPIO;36080-150;GASOLINA ADITIVADA;10/09/2024;6,54;;R$ / litro;IPIRANGA
SE;MG;JUIZ DE FORA;POSTO BURNIER LTDA; 07.131.396/0001-55;RUA HENRIQUE BURNIER;560;;MARIANO PROCOPIO;36080-150;ETANOL;10/09/2024;4,39;;R$ / litro;IPIRANGA
NE;MA;PRESIDENTE DUTRA;AUTOPOSTO CONFIANCA V LTDA.; 39.603.182/0001-20;AVENIDA OTON GONCALVES DE SA;1900;LETRA A;CAMPO DANTAS;65760-000;GASOLINA;10/09/2024;6,29;;R$ / litro;RAIZEN
NE;MA;PRESIDENTE DUTRA;AUTOPOSTO CONFIANCA V LTDA.; 39.603.182/0001-20;AVENIDA OTON GONCALVES DE SA;1900;LETRA A;CAMPO DANTAS;65760-000;GASOLINA ADITIVADA;10/09/2024;6,29;;R$ / litro;RAIZEN
NE;MA;PRESIDENTE DUTRA;AUTOPOSTO CONFIANCA V LTDA.; 39.603.182/0001-20;AVENIDA OTON GONCALVES DE SA;1900;LETRA A;CAMPO DANTAS;65760-000;ETANOL;10/09/2024;5,29;;R$ / litro;RAIZEN
S;SC;VIDEIRA;ABASTECEDORA FAE LTDA; 03.421.119/0005-50;RUA XV DE NOVEMBRO;1168;;CENTRO;89560-124;GASOLINA;11/09/2024;6,19;;R$ / litro;RAIZEN
S;SC;VIDEIRA;ABASTECEDORA FAE LTDA; 03.421.119/0005-50;RUA XV DE NOVEMBRO;1168;;CENTRO;89560-124;GASOLINA ADITIVADA;11/09/2024;6,39;;R$ / litro;RAIZEN
SE;SP;MOCOCA;AUTO POSTO MOCOCAO 2 LTDA; 32.648.723/0001-98;AVENIDA JOAO BATISTA LIMA FIGUEIREDO;3,636;;VILA QUINTINO;13736-142;GASOLINA;10/09/2024;6,19;;R$ / litro;ALE
SE;SP;MOCOCA;AUTO POSTO MOCOCAO 2 LTDA; 32.648.723/0001-98;AVENIDA JOAO BATISTA LIMA FIGUEIREDO;3,636;;VILA QUINTINO;13736-142;ETANOL;10/09/2024;4,12;;R$ / litro;ALE
NE;PE;LAJEDO;JACYARA PEREIRA DE MELO COMERCIO DE COMBUSTIVEIS LTDA; 31.781.323/0001-93;AVENIDA 19 DE MAIO;295;;CENTRO;55385-000;GASOLINA;11/09/2024;5,84;;R$ / litro;BRANCA
NE;PE;LAJEDO;JACYARA PEREIRA DE MELO COMERCIO DE COMBUSTIVEIS LTDA; 31.781.323/0001-93;AVENIDA 19 DE MAIO;295;;CENTRO;55385-000;GASOLINA ADITIVADA;11/09/2024;5,84;;R$ / litro;BRANCA
SE;SP;SAO JOAO DA BOA VISTA;AUTO POSTO FAM LTDA; 41.458.640/0001-27;AVENIDA PROFESSORA ISETTE CORREA FONTAO;1101;;JARDIM DAS FLORES;13876-750;GASOLINA;11/09/2024;5,89;;R$ / litro;VIBRA
SE;SP;SAO JOAO DA BOA VISTA;AUTO POSTO FAM LTDA; 41.458.640/0001-27;AVENIDA PROFESSORA ISETTE CORREA FONTAO;1101;;JARDIM DAS FLORES;13876-750;GASOLINA ADITIVADA;11/09/2024;5,99;;R$ / litro;VIBRA
SE;SP;SAO JOAO DA BOA VISTA;AUTO POSTO FAM LTDA; 41.458.640/0001-27;AVENIDA PROFESSORA ISETTE CORREA FONTAO;1101;;JARDIM DAS FLORES;13876-750;ETANOL;11/09/2024;3,99;;R$ / litro;VIBRA
NE;PE;IGARASSU;POSTOS BRASIL 5 COMBUSTIVEIS LTDA; 41.649.466/0001-08;AVENIDA BARAO DE VERA CRUZ;1612;;CRUZ DO REBOUCAS;53625-015;GASOLINA;10/09/2024;5,79;;R$ / litro;BRANCA
NE;PE;IGARASSU;POSTOS BRASIL 5 COMBUSTIVEIS LTDA; 41.649.466/0001-08;AVENIDA BARAO DE VERA CRUZ;1612;;CRUZ DO REBOUCAS;53625-015;ETANOL;10/09/2024;4,29;;R$ / litro;BRANCA
S;RS;SANTA MARIA;POSTO DE COMBUSTIVEIS DAL RI LTDA.; 08.824.904/0008-10;RUA EUCLIDES DA CUNHA;1200;;PRESIDENTE JOAO GOULART;97090-475;GASOLINA;10/09/2024;5,79;;R$ / litro;RAIZEN
S;RS;SANTA MARIA;POSTO DE COMBUSTIVEIS DAL RI LTDA.; 08.824.904/0008-10;RUA EUCLIDES DA CUNHA;1200;;PRESIDENTE JOAO GOULART;97090-475;GASOLINA ADITIVADA;10/09/2024;6,56;;R$ / litro;RAIZEN
S;RS;SANTA MARIA;POSTO DE COMBUSTIVEIS DAL RI LTDA.; 08.824.904/0008-10;RUA EUCLIDES DA CUNHA;1200;;PRESIDENTE JOAO GOULART;97090-475;ETANOL;10/09/2024;4,89;;R$ / litro;RAIZEN
N;TO;ARAGUAINA;F S G COMERCIO E TRANSPORTES DE COMBUSTIVEIS LTDA; 04.985.282/0001-84;RUA 14;SN;QUADRA68                  LOTE  12;LOTEAMENTO NOVA ARAGUAINA;77815-310;GASOLINA;10/09/2024;6,39;;R$ / litro;IPIRANGA
N;TO;ARAGUAINA;F S G COMERCIO E TRANSPORTES DE COMBUSTIVEIS LTDA; 04.985.282/0001-84;RUA 14;SN;QUADRA68                  LOTE  12;LOTEAMENTO NOVA ARAGUAINA;77815-310;GASOLINA ADITIVADA;10/09/2024;6,49;;R$ / litro;IPIRANGA
S;PR;CIANORTE;MABIN COMERCIO DE COMBUSTIVEIS LTDA; 42.055.133/0001-05;AVENIDA AMERICA;2110;;ZONA DE ARMAZEM;87207-002;GASOLINA ADITIVADA;12/09/2024;5,99;;R$ / litro;CIAPETRO
S;PR;CIANORTE;MABIN COMERCIO DE COMBUSTIVEIS LTDA; 42.055.133/0001-05;AVENIDA AMERICA;2110;;ZONA DE ARMAZEM;87207-002;ETANOL;12/09/2024;3,91;;R$ / litro;CIAPETRO
S;PR;CASCAVEL;AUTO POSTO PRA FRENTE BRASIL LTDA; 04.868.412/0010-90;RUA RIO GRANDE DO SUL;2160;;CENTRO;85801-011;GASOLINA;10/09/2024;6,29;;R$ / litro;IPIRANGA
S;PR;CASCAVEL;AUTO POSTO PRA FRENTE BRASIL LTDA; 04.868.412/0010-90;RUA RIO GRANDE DO SUL;2160;;CENTRO;85801-011;GASOLINA ADITIVADA;10/09/2024;6,59;;R$ / litro;IPIRANGA
S;PR;CASCAVEL;AUTO POSTO PRA FRENTE BRASIL LTDA; 04.868.412/0010-90;RUA RIO GRANDE DO SUL;2160;;CENTRO;85801-011;ETANOL;10/09/2024;4,19;;R$ / litro;IPIRANGA
SE;SP;RIBEIRAO PIRES;CENTRO ALTO CONVENIENCIA E COMBUSTIVEIS LTDA; 25.463.652/0001-93;AVENIDA SANTO ANDRE;700;;PONTE SECA;09412-000;GASOLINA;10/09/2024;6,09;;R$ / litro;IPIRANGA
SE;SP;RIBEIRAO PIRES;CENTRO ALTO CONVENIENCIA E COMBUSTIVEIS LTDA; 25.463.652/0001-93;AVENIDA SANTO ANDRE;700;;PONTE SECA;09412-000;GASOLINA ADITIVADA;10/09/2024;6,39;;R$ / litro;IPIRANGA
SE;SP;RIBEIRAO PIRES;CENTRO ALTO CONVENIENCIA E COMBUSTIVEIS LTDA; 25.463.652/0001-93;AVENIDA SANTO ANDRE;700;;PONTE SECA;09412-000;ETANOL;10/09/2024;3,99;;R$ / litro;IPIRANGA
NE;BA;IRECE;IRMAOS SARAIVA DERIVADOS DE COMBUSTIVEL LTDA; 34.733.650/0001-68;AVENIDA SANTOS LOPES;320;;CENTRO;44900-000;GASOLINA;11/09/2024;6,09;;R$ / litro;VIBRA
NE;BA;IRECE;IRMAOS SARAIVA DERIVADOS DE COMBUSTIVEL LTDA; 34.733.650/0001-68;AVENIDA SANTOS LOPES;320;;CENTRO;44900-000;GASOLINA ADITIVADA;11/09/2024;6,24;;R$ / litro;VIBRA
NE;BA;IRECE;IRMAOS SARAIVA DERIVADOS DE COMBUSTIVEL LTDA; 34.733.650/0001-68;AVENIDA SANTOS LOPES;320;;CENTRO;44900-000;ETANOL;11/09/2024;4,69;;R$ / litro;VIBRA
CO;MS;PONTA PORA;MEDINA AUTO POSTO LTDA; 30.247.229/0001-96;RUA ISMAL;SN;QUADRA01                  LOTE  A;VILA FERROVIARIA I;79904-000;GASOLINA;10/09/2024;6,18;;R$ / litro;IPIRANGA
CO;MS;PONTA PORA;MEDINA AUTO POSTO LTDA; 30.247.229/0001-96;RUA ISMAL;SN;QUADRA01                  LOTE  A;VILA FERROVIARIA I;79904-000;GASOLINA ADITIVADA;10/09/2024;6,28;;R$ / litro;IPIRANGA
CO;MS;PONTA PORA;MEDINA AUTO POSTO LTDA; 30.247.229/0001-96;RUA ISMAL;SN;QUADRA01                  LOTE  A;VILA FERROVIARIA I;79904-000;ETANOL;10/09/2024;4,23;;R$ / litro;IPIRANGA
S;SC;LAGUNA;ALFA AUTO POSTO LTDA; 42.351.107/0001-24;AVENIDA GETULIO VARGAS;681;;MAGALHAES;88790-000;GASOLINA;09/09/2024;6,09;;R$ / litro;BRANCA
S;SC;LAGUNA;ALFA AUTO POSTO LTDA; 42.351.107/0001-24;AVENIDA GETULIO VARGAS;681;;MAGALHAES;88790-000;GASOLINA ADITIVADA;09/09/2024;6,19;;R$ / litro;BRANCA
NE;PI;TERESINA;PLANALTO PETROLEO BOLA LTDA; 04.787.075/0005-49;AVENIDA PRESIDENTE KENNEDY;5225;;ZOOBOTANICO;64064-043;GASOLINA;11/09/2024;5,99;;R$ / litro;SABBÁ
NE;PI;TERESINA;PLANALTO PETROLEO BOLA LTDA; 04.787.075/0005-49;AVENIDA PRESIDENTE KENNEDY;5225;;ZOOBOTANICO;64064-043;GASOLINA ADITIVADA;11/09/2024;6,29;;R$ / litro;SABBÁ
NE;PI;TERESINA;PLANALTO PETROLEO BOLA LTDA; 04.787.075/0005-49;AVENIDA PRESIDENTE KENNEDY;5225;;ZOOBOTANICO;64064-043;ETANOL;11/09/2024;4,49;;R$ / litro;SABBÁ
SE;SP;ITAQUAQUECETUBA;AUTO POSTO PINHEIRINHO NOVO LTDA; 37.095.325/0001-05;ESTRADA PINHEIRINHO NOVO;3,155;;JARDIM ALPES DE ITAQUA;08588-640;GASOLINA;10/09/2024;5,98;;R$ / litro;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO PINHEIRINHO NOVO LTDA; 37.095.325/0001-05;ESTRADA PINHEIRINHO NOVO;3,155;;JARDIM ALPES DE ITAQUA;08588-640;GASOLINA ADITIVADA;10/09/2024;6,08;;R$ / litro;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO PINHEIRINHO NOVO LTDA; 37.095.325/0001-05;ESTRADA PINHEIRINHO NOVO;3,155;;JARDIM ALPES DE ITAQUA;08588-640;ETANOL;10/09/2024;3,98;;R$ / litro;IPIRANGA
CO;MS;CORUMBA;COMERCIAL MIGUEIS DE DERIVADOS DE PETROLEO LTDA; 26.824.433/0005-89;RUA DOM AQUINO;1515;;CENTRO;79331-080;GASOLINA;09/09/2024;7,08;;R$ / litro;VIBRA
CO;MS;CORUMBA;COMERCIAL MIGUEIS DE DERIVADOS DE PETROLEO LTDA; 26.824.433/0005-89;RUA DOM AQUINO;1515;;CENTRO;79331-080;GASOLINA ADITIVADA;09/09/2024;7,18;;R$ / litro;VIBRA
NE;MA;SAO JOSE DE RIBAMAR;L S COMERCIO E SERVICOS LTDA; 12.125.791/0016-41;ESTRADA DA MAIOBA - MA 202;7;;TRIZIDELA DA MAIOBA;65110-000;GASOLINA;10/09/2024;5,68;;R$ / litro;VIBRA
NE;MA;SAO JOSE DE RIBAMAR;L S COMERCIO E SERVICOS LTDA; 12.125.791/0016-41;ESTRADA DA MAIOBA - MA 202;7;;TRIZIDELA DA MAIOBA;65110-000;GASOLINA ADITIVADA;10/09/2024;6,19;;R$ / litro;VIBRA
NE;MA;SAO JOSE DE RIBAMAR;L S COMERCIO E SERVICOS LTDA; 12.125.791/0016-41;ESTRADA DA MAIOBA - MA 202;7;;TRIZIDELA DA MAIOBA;65110-000;ETANOL;10/09/2024;4,59;;R$ / litro;VIBRA
SE;MG;JUIZ DE FORA;POSTO JARDIM BOTANICO LTDA; 33.898.737/0001-22;AVENIDA BRASIL;7595;JD                        AREA A2-A;MARIANO PROCOPIO;36080-060;GASOLINA;10/09/2024;6,29;;R$ / litro;IPIRANGA
SE;MG;JUIZ DE FORA;POSTO JARDIM BOTANICO LTDA; 33.898.737/0001-22;AVENIDA BRASIL;7595;JD                        AREA A2-A;MARIANO PROCOPIO;36080-060;ETANOL;10/09/2024;4,44;;R$ / litro;IPIRANGA
SE;SP;TATUI;AUTO POSTO AMAI CIDADE TERNURA LTDA; 00.893.950/0001-92;RUA ISRAEL JOSE DA MOTA;433;;PARQUE INDUSTRIAL;18272-519;GASOLINA;12/09/2024;6,19;;R$ / litro;BRANCA
SE;SP;TATUI;AUTO POSTO AMAI CIDADE TERNURA LTDA; 00.893.950/0001-92;RUA ISRAEL JOSE DA MOTA;433;;PARQUE INDUSTRIAL;18272-519;GASOLINA ADITIVADA;12/09/2024;6,19;;R$ / litro;BRANCA
SE;SP;TATUI;AUTO POSTO AMAI CIDADE TERNURA LTDA; 00.893.950/0001-92;RUA ISRAEL JOSE DA MOTA;433;;PARQUE INDUSTRIAL;18272-519;ETANOL;12/09/2024;4,29;;R$ / litro;BRANCA
NE;RN;MOSSORO;FRANCISCO ASSIS NETO POSTO IGUANA; 08.350.555/0023-80;AVENIDA DIOCESANA;69;ANEXO I;NOVA BETANIA;59607-030;ETANOL;12/09/2024;4,56;;R$ / litro;FAN
NE;RN;MOSSORO;FRANCISCO ASSIS NETO POSTO IGUANA; 08.350.555/0023-80;AVENIDA DIOCESANA;69;ANEXO I;NOVA BETANIA;59607-030;GASOLINA;12/09/2024;6,19;;R$ / litro;FAN
NE;RN;MOSSORO;FRANCISCO ASSIS NETO POSTO IGUANA; 08.350.555/0023-80;AVENIDA DIOCESANA;69;ANEXO I;NOVA BETANIA;59607-030;GASOLINA ADITIVADA;12/09/2024;6,24;;R$ / litro;FAN
SE;SP;TAUBATE;AUTO POSTO LEAO DE TAUBATE LTDA; 37.455.536/0001-01;AVENIDA NOVE DE JULHO;42;;CENTRO;12020-200;GASOLINA;09/09/2024;5,57;;R$ / litro;IPIRANGA
SE;SP;TAUBATE;AUTO POSTO LEAO DE TAUBATE LTDA; 37.455.536/0001-01;AVENIDA NOVE DE JULHO;42;;CENTRO;12020-200;GASOLINA ADITIVADA;09/09/2024;5,67;;R$ / litro;IPIRANGA
NE;BA;ITAMARAJU;ITAPETRO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 39.781.490/0001-46;PRACA DA INDEPENDENCIA;234;;CENTRO;45836-000;GASOLINA;09/09/2024;6,59;;R$ / litro;RAIZEN
NE;BA;ITAMARAJU;ITAPETRO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 39.781.490/0001-46;PRACA DA INDEPENDENCIA;234;;CENTRO;45836-000;ETANOL;09/09/2024;4,59;;R$ / litro;RAIZEN
N;RO;CACOAL;AUTO POSTO G10 EIRELI; 08.293.360/0002-11;AVENIDA PORTO VELHO;2444;;CENTRO;76963-878;GASOLINA;10/09/2024;6,94;;R$ / litro;BRANCA
N;RO;CACOAL;AUTO POSTO G10 EIRELI; 08.293.360/0002-11;AVENIDA PORTO VELHO;2444;;CENTRO;76963-878;GASOLINA ADITIVADA;10/09/2024;7,07;;R$ / litro;BRANCA
SE;RJ;NITEROI;POSTO DE COMBUSTIVEIS GIGANTE DA ALAMEDA LTDA.; 21.599.015/0001-98;ALAMEDA SAO BOAVENTURA;133;;FONSECA;24130-005;GASOLINA;09/09/2024;5,69;;R$ / litro;RAIZEN
SE;RJ;NITEROI;POSTO DE COMBUSTIVEIS GIGANTE DA ALAMEDA LTDA.; 21.599.015/0001-98;ALAMEDA SAO BOAVENTURA;133;;FONSECA;24130-005;GASOLINA ADITIVADA;09/09/2024;5,89;;R$ / litro;RAIZEN
SE;RJ;NITEROI;POSTO DE COMBUSTIVEIS GIGANTE DA ALAMEDA LTDA.; 21.599.015/0001-98;ALAMEDA SAO BOAVENTURA;133;;FONSECA;24130-005;ETANOL;09/09/2024;4,19;;R$ / litro;RAIZEN
SE;SP;PRESIDENTE PRUDENTE;AUTO POSTO SP 400 LTDA; 03.113.522/0003-50;AVENIDA BRASIL;693;;CENTRO;19010-031;GASOLINA;09/09/2024;6,19;;R$ / litro;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;AUTO POSTO SP 400 LTDA; 03.113.522/0003-50;AVENIDA BRASIL;693;;CENTRO;19010-031;GASOLINA ADITIVADA;09/09/2024;6,39;;R$ / litro;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;AUTO POSTO SP 400 LTDA; 03.113.522/0003-50;AVENIDA BRASIL;693;;CENTRO;19010-031;ETANOL;09/09/2024;3,79;;R$ / litro;IPIRANGA
NE;MA;PRESIDENTE DUTRA;POSTO FLEX EIRELI; 30.448.862/0001-42;AVENIDA CAMPOS DANTAS;2001;;CAMPOS DANTAS;65760-000;GASOLINA;10/09/2024;6,29;;R$ / litro;BRANCA
NE;MA;PRESIDENTE DUTRA;POSTO FLEX EIRELI; 30.448.862/0001-42;AVENIDA CAMPOS DANTAS;2001;;CAMPOS DANTAS;65760-000;GASOLINA ADITIVADA;10/09/2024;6,3;;R$ / litro;BRANCA
S;RS;CACHOEIRA DO SUL;SIM REDE DE POSTOS LTDA; 07.473.735/0175-80;RUA DAVID BARCELOS;328;;CENTRO;96501-360;GASOLINA;10/09/2024;5,89;;R$ / litro;BRANCA
S;RS;CACHOEIRA DO SUL;SIM REDE DE POSTOS LTDA; 07.473.735/0175-80;RUA DAVID BARCELOS;328;;CENTRO;96501-360;GASOLINA ADITIVADA;10/09/2024;6,09;;R$ / litro;BRANCA
SE;MG;UBERLANDIA;NORTON COMERCIO DE COMBUSTIVEIS LTDA; 05.581.810/0001-00;AVENIDA BRASIL;2403;;BRASIL;38400-718;GASOLINA;09/09/2024;5,8;;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;NORTON COMERCIO DE COMBUSTIVEIS LTDA; 05.581.810/0001-00;AVENIDA BRASIL;2403;;BRASIL;38400-718;GASOLINA ADITIVADA;09/09/2024;5,99;;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;NORTON COMERCIO DE COMBUSTIVEIS LTDA; 05.581.810/0001-00;AVENIDA BRASIL;2403;;BRASIL;38400-718;ETANOL;09/09/2024;3,8;;R$ / litro;IPIRANGA
NE;MA;PRESIDENTE DUTRA;AUTO POSTO CONFIANCA I LTDA; 36.028.870/0001-16;AVENIDA JOSE OLAVO SAMPAIO;60;;CENTRO;65760-000;GASOLINA;10/09/2024;6,29;;R$ / litro;SABBÁ
NE;MA;PRESIDENTE DUTRA;AUTO POSTO CONFIANCA I LTDA; 36.028.870/0001-16;AVENIDA JOSE OLAVO SAMPAIO;60;;CENTRO;65760-000;GASOLINA ADITIVADA;10/09/2024;6,29;;R$ / litro;SABBÁ
S;PR;ARAPONGAS;MARACANA - COMERCIO DE COMBUSTIVEIS LTDA; 41.422.633/0001-75;AVENIDA MARACANA;1,112;;VILA INDUSTRIAL;86706-178;GASOLINA;11/09/2024;5,99;;R$ / litro;IPIRANGA
S;PR;ARAPONGAS;MARACANA - COMERCIO DE COMBUSTIVEIS LTDA; 41.422.633/0001-75;AVENIDA MARACANA;1,112;;VILA INDUSTRIAL;86706-178;ETANOL;11/09/2024;3,99;;R$ / litro;IPIRANGA
S;RS;SANTA CRUZ DO SUL;GENESIS COMERCIO DE COMBUSTIVEIS LTDA; 42.798.928/0001-03;AVENIDA DEPUTADO EUCLYDES NICOLAU KLIEMANN;670;;ANA NERY;96840-010;GASOLINA;11/09/2024;6,27;;R$ / litro;RODOIL
S;RS;SANTA CRUZ DO SUL;GENESIS COMERCIO DE COMBUSTIVEIS LTDA; 42.798.928/0001-03;AVENIDA DEPUTADO EUCLYDES NICOLAU KLIEMANN;670;;ANA NERY;96840-010;GASOLINA ADITIVADA;11/09/2024;6,42;;R$ / litro;RODOIL
S;RS;SANTA CRUZ DO SUL;GENESIS COMERCIO DE COMBUSTIVEIS LTDA; 42.798.928/0001-03;AVENIDA DEPUTADO EUCLYDES NICOLAU KLIEMANN;670;;ANA NERY;96840-010;ETANOL;11/09/2024;4,69;;R$ / litro;RODOIL
S;RS;PASSO FUNDO;POSTO DE COMBUSTIVEIS BROCK E CIFRA LTDA; 07.608.132/0002-20;AVENIDA BRASIL;475;;CENTRO;99010-000;GASOLINA;13/09/2024;6,19;;R$ / litro;IPIRANGA
S;RS;PASSO FUNDO;POSTO DE COMBUSTIVEIS BROCK E CIFRA LTDA; 07.608.132/0002-20;AVENIDA BRASIL;475;;CENTRO;99010-000;GASOLINA ADITIVADA;13/09/2024;6,39;;R$ / litro;IPIRANGA
NE;BA;SANTO ANTONIO DE JESUS;DERIVADOS DE PETROLEO SAJ LTDA; 37.727.968/0001-24;AVENIDA LUIS VIANA;297;;CENTRO;44430-116;GASOLINA;10/09/2024;6,54;;R$ / litro;BRANCA
NE;BA;SANTO ANTONIO DE JESUS;DERIVADOS DE PETROLEO SAJ LTDA; 37.727.968/0001-24;AVENIDA LUIS VIANA;297;;CENTRO;44430-116;GASOLINA ADITIVADA;10/09/2024;6,54;;R$ / litro;BRANCA
NE;BA;SANTO ANTONIO DE JESUS;DERIVADOS DE PETROLEO SAJ LTDA; 37.727.968/0001-24;AVENIDA LUIS VIANA;297;;CENTRO;44430-116;ETANOL;10/09/2024;4,69;;R$ / litro;BRANCA
N;AP;MACAPA;AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA; 03.659.452/0008-44;RUA VEREADOR JULIO MARIA PINTO PEREIRA;659;;JARDIM FELICIDADE;68909-000;GASOLINA;10/09/2024;5,87;;R$ / litro;BRANCA
S;RS;LAJEADO;LUIZ CARLOS RIBEIRO & CIA LTDA; 07.142.758/0002-94;AVENIDA SENADOR ALBERTO PASQUALINI;586;;AMERICANO;95900-562;GASOLINA;10/09/2024;5,89;;R$ / litro;CHARRUA
S;RS;LAJEADO;LUIZ CARLOS RIBEIRO & CIA LTDA; 07.142.758/0002-94;AVENIDA SENADOR ALBERTO PASQUALINI;586;;AMERICANO;95900-562;GASOLINA ADITIVADA;10/09/2024;6,14;;R$ / litro;CHARRUA
SE;MG;TEOFILO OTONI;JR DERIVADOS DE PETROLEO LTDA; 36.190.654/0002-53;AVENIDA GETULIO VARGAS;1183;;CENTRO;39800-015;GASOLINA;10/09/2024;6,19;;R$ / litro;ALE
SE;MG;TEOFILO OTONI;JR DERIVADOS DE PETROLEO LTDA; 36.190.654/0002-53;AVENIDA GETULIO VARGAS;1183;;CENTRO;39800-015;ETANOL;10/09/2024;4,19;;R$ / litro;ALE
SE;RJ;RIO DE JANEIRO;FLEMING - CENTRO DE COMERCIO E SERVICO LTDA; 03.545.887/0001-91;AVENIDA AYRTON SENNA;0;CTR 2017.0009 LOT         98 E 99 NUM;BARRA DA TIJUCA;22775-002;GASOLINA;10/09/2024;5,79;;R$ / litro;BRANCA
SE;RJ;RIO DE JANEIRO;FLEMING - CENTRO DE COMERCIO E SERVICO LTDA; 03.545.887/0001-91;AVENIDA AYRTON SENNA;0;CTR 2017.0009 LOT         98 E 99 NUM;BARRA DA TIJUCA;22775-002;GASOLINA ADITIVADA;10/09/2024;5,99;;R$ / litro;BRANCA
SE;RJ;RIO DE JANEIRO;FLEMING - CENTRO DE COMERCIO E SERVICO LTDA; 03.545.887/0001-91;AVENIDA AYRTON SENNA;0;CTR 2017.0009 LOT         98 E 99 NUM;BARRA DA TIJUCA;22775-002;ETANOL;10/09/2024;4,29;;R$ / litro;BRANCA
NE;RN;MOSSORO;MENDES PETROLEO LTDA; 09.142.543/0002-07;AVENIDA INDUSTRIAL DEHUEL VIEIRA DINIZ;SN;KM    30 - ROD BR 304;SANTA JULIA;59623-300;GASOLINA;12/09/2024;5,79;;R$ / litro;BRANCA
NE;RN;MOSSORO;MENDES PETROLEO LTDA; 09.142.543/0002-07;AVENIDA INDUSTRIAL DEHUEL VIEIRA DINIZ;SN;KM    30 - ROD BR 304;SANTA JULIA;59623-300;GASOLINA ADITIVADA;12/09/2024;5,79;;R$ / litro;BRANCA
NE;RN;MOSSORO;MENDES PETROLEO LTDA; 09.142.543/0002-07;AVENIDA INDUSTRIAL DEHUEL VIEIRA DINIZ;SN;KM    30 - ROD BR 304;SANTA JULIA;59623-300;ETANOL;12/09/2024;4,55;;R$ / litro;BRANCA
